주요 업무,자격요건 및 우대사항
 신규 서비스 기능 제공을 위한 REST API 개발 REST API 기존 코드 유지보수 관리자 페이지 개발 다양한 업무 관계자와의 협업 테스트코드 작성 데이터 분석을 위한 데이터 파이프라인 구성 새로 입출금을 지원할 블록체인과 상호작용하여 입금과 출금 주소 생성을 할 수 있는 시스템 개발, 파이썬을 이용한 서버 개발 경험 Flask 혹은 Django Python 개발 경력 최소 3년 REST API에 대한 이해 AWS EC2 ECS RDS Cloudfront Route 53 VPC 등을 사용해 직접 인프라를 만들고 유지 보수해 본 경험 데이터의 양이 급격히 증가하는 환경에서 DB tuning을 해본 경험 라이브 환경에서 샤딩을 진행하고 이후 모니터링을 하며 이슈 트래킹을 진행해 본경험 문서화에 대한 집착이 강하신 분 테스트 코드 작성에 대한 집착이 강하신 분 대용량 데이터 처리 및 분석 경험 kafka 경험자 Data Engineering 경험자 두 가지 이상의 블록체인의 JSON RPC 사용 경험
1 자사 도메인 앱 백앤드 API2 자사 도메인 웹 백앤드 AP,1 백앤드 개발 경력이 8년 이상 이신분2 JAVA Spring Boot framework 를 이용한 개발 경험이 있으신 분3 RESTFul API 개발 경험이 있으신 분4 RDBMS를 이용한 개발 경험이 있으신 분5 MyBatis를 이용한 개발 경험이 있으신 분1 OAuth2 JWT Spring Security 개발 경험이 있으신 분 2 Git을 이용한 형상관리 경험이 있으신 분3 Jenkins 기반의 CICD 경험이 있으신 분4 헬스케어 개발 경험이 있으신 분5 평소 운동에 관심이 있으신 분
 링거스튜디오의 백엔드 서비스를 담당합니다 백엔드 서비스는 Kotlin을 주로 사용중이며 Spring Ktor Nest 등의 프레임워크를 활용하여 개발되었습니다 scalability maintainability flexibility를 고려한 시스템 설계합니다 트래픽에 따른 유연한 scale upout 정책 수립 및 작업합니다 서비스 요구사항을 분석하고 완성도 높은 서비스를 만들기위한 커뮤니케이션을 진행합니다 효과적인 배포환경을 함께 고민하고 구축합니다, Spring framework를 사용한 서비스 개발 경험 3년 이상 관계형 데이터베이스 설계 역량 기능정의서를 빠르게 이해하고 개발 할 수 있는 역량 서비스 퀄리티 향상을 위한 방안을 팀원과 끊임없이 고민하고 함께 성장하려는 자세 CICD 구축 및 파이프라인 작업 경험 messaging systemkafka amazon sqs 등 작업 경험 JPA ORM에 대한 이해와 서비스 개발 경험 AWS 클라우드 환경에서 운영 경험 서비스 인스턴스 모니터링 시스템 운영 경험
렉플의 신제품 출시를 위한 서비스 API SDK DB 등 서비스를 설계 및 구현합니다렉플의 서비스 인프라의 원활한 운용을 담당하며 백오피스 서비스를 설계 및 구현합니다소프트웨어 생명주기 전반에 품질 유지 및 개선을 통해 최고의 서비스를 만들기 위해 노력합니다, 요건컴퓨터 공학 전공자 IT 업계 3년 이상의 경력좋아하는 기술과 데이터 구조 알고리즘을 활용한 문제 해결 역량담당 업무를 수행할 최소 1개 이상의 언어 및 벡엔드 네트워크 관련 기술 보유공통 개발 문화 및 복지테크스택 Flutter Javascript Typescript React Java Kotlin SpringBootCoroutine WebFlux R2dbc Gradle AWS PostgreSql Jira Bitbucket Confluence IntelliI IDEA Ultimate VSCode Docker Sigma 등 을 사용합니다동시성 관리와 비동기 처리 경험이 있으신 분대용량 트래픽데이터이벤트 스트리밍을 경험해 보신 분클라우드 및 빅데이터 플랫폼 경험 AWS AZURE 등 을 경험해 보신 분 Kotlin SpringBootCoroutine WebFlux R2dbc Java Nodejs 을 경험해 보신 분 코드 공유와 기술 공유를 즐기시는 분
 온라인 광고 시스템 관련 신규 개발 프로젝트 리딩 요구 분석 시스템 설계 및 프로젝트팀 리딩, 초대졸 이상 경력  개발 경력 10년 이상 책임 연구원급 유연하고 효과적인 커뮤니케이션 능력 관련 학과 전공자 또는 정보처리 기사 자격증 개발 PL 경험자 다양한 개발 언어 및 개발 환경 경험 보유자 서비스 론칭 및 운영 경험자 광고플랫폼 운영사 데이터 관련 업무 경력자 
React Native 앱 개발,새로운 분야에 대한 학습을 두려워하지 않는 개발자커뮤니케이션 및 협업에 능숙한 개발자업무 시스템Atlassian Solution Confluence Jira Bitbucket BambooJenkinsSynology경력자 35년경력자 510년관련 학과 졸업생관련 기술 자격증 소지자
 크리에이트립 프로덕트 및 비즈니스 목적을 고려한 서버 설계 크리에이트립 프로덕트 백엔드 기술적 리딩 크리에이트립 프로덕트 백엔드 엔지니어 구성원 리딩 크리에이트립 프로덕트에 필요한 비즈니스 로직 구현,필수 skillset 5년 이상의 백엔드 개발 경력 또는 그에 준하는 실력을 보유하신 분 Nodejs에 전문성을 가지고 계신 분 OOP에 대한 이해를 바탕으로 객체의 책임 역할 협력에 대해 고민하시는 분 AWS  Linux 환경에서 Container 기반 인프라 구축 및 운영 경험이 있으신 분 RDBMSNoSQL에 대한 이해를 바탕으로 서비스 개발 및 운영 경험이 있으신 분필수 마인드셋 리더 포지션의 권한과 책임에 대해 명확하게 이해하고 리더로서 몰입을 통해 회사 본인 팀원의 성장을 이루어내고 싶으신 분 다양한 의견을 경청하면서도 본인만의 철학을 갖춘 코딩을 추구하시는 분 글로벌 서비스에 대한 관심과 열정을 보유하신 분 한국의 트렌드가 글로벌로 성장하는 것에 공감하고 이에 대한 관심이 많으신 분 스스로의 역량을 한정짓지 않고 탁월한 성과를 기반으로 급진적인 성취와 성장 보상을 추구하시는 분 다양한 백그라운드의 이해관계자들과 목표 지향적인 커뮤니케이션이 가능하신 분 스스로 문제를 정의하고 유저와 비즈니스를 함께 고려한 솔루션을 찾으려 노력하시는 분 속도 빠른 스타트업이나 애자일 조직을 경험해 보신 분 팀 리딩 경험이 있으신 분 Microservice 아키텍처 기반의 개발 경험이 있으신 분 ECommerce 서비스 개발 경험이 있으신 분 다국어 서비스를 운영해 보신 분
 예약 역직구 어학당 숙소 금융 상품 등에 필요한 다양한 기능 컴포넌트 개발  추천 시스템 검색 시스템 로깅 시스템 등 대용량 데이터 처리 시스템 구축  안정적이고 지속적인 서비스 제공을 위한 운영 및 배포 시스템 구축,필수 skillset 4년 이상 백엔드 개발 경력을 보유 하시거나 그에 준하는 실력을 보유하신분 Nodejs에 전문성을 가지고 계신 분 OOP에 대한 이해를 바탕으로 객체의 책임 역할 협력에 대해 고민하시는 분 AWS  Linux 환경에서 Container 기반 인프라 구축 및 운영 경험이 있으신 분 RDBMSNoSQL에 대한 이해를 바탕으로 서비스 개발 및 운영 경험이 있으신 분필수 마인드셋 다양한 의견을 경청하면서도 본인만의 철학을 갖춘 코딩을 추구하시는 분 글로벌 서비스에 대한 관심과 열정을 보유하신 분 한국의 트렌드가 글로벌로 성장하는 것에 공감하고 이에 대한 관심이 많으신 분 스스로의 역량을 한정짓지 않고 탁월한 성과를 기반으로 급진적인 성취와 성장 보상을 추구하시는 분 다양한 백그라운드의 이해관계자들과 목표 지향적인 커뮤니케이션이 가능하신 분 스스로 문제를 정의하고 유저와 비즈니스를 함께 고려한 솔루션을 찾으려 노력하시는 분 Microservice 아키텍처 기반의 개발 경험이 있으신 분 ECommerce 서비스 개발 경험이 있으신 분 Graphql 및 gRPC 사용 경험 및 기반 지식이 있으신 분 단위통합 테스트 작성 경험이 있으신 분 다국어 서비스를 운영해 보신 분
입사 후 담당할 업무 안내드려요 클라우드 플랫폼 솔루션 개발 및 지원 프로덕트 딜리버리 및 커스터 마이징 개발,이런 분을 찾고 있어요 Java Spring framework를 활용한 개발 경험 및 지식 보유하신 분 기술에 대한 설계와 활용 능력이 있으신 분 커뮤니케이션에 문제가 없으신 분이런 부분이 있으면 더욱 좋아요 JUnit TestNG과 같은 단위 테스트 도구를 통한 테스트 경험 및 지식 보유 Spring의 다양한 프레임워크 활용 경험 및 지식 보유 DB 또는 데이터에 관한 뛰어난 지식 보유
 AI as a Service 제품을 설계하고 개발합니다 분산 inference 시스템을 설계하고 개발합니다 AI 모델을 제품화하고 지속해서 개선 운영하는 노하우를 갖게 됩니다 의료 기기 가이드라인을 준수하는 Software as a Medical Device SaMD를 개발합니다, 3년 이상의 Backend 개발 경력을 갖추신 분 컴퓨터 공학 전공자 혹은 이에 준하는 이론 지식을 갖추신 분 제품을 한번 개발하고 마는 것이 아니라 지속적으로 개선 시키며 운영해 보신 분 자신의 경험이 정답이라 생각하지 않고 새로운 분야환경에 맞춰 유연하게 사고하고 커뮤니케이션 하실 수 있는 분 훌륭한 team player 새로운 기술시도에 대한 거부감이 적으며 다양한 작업에 대한 우선순위를 판단하고 계획할 수 있으신 분 목표한 결과를 만들기 위해 부단히 노력해서 결국에는 성과를 만드시는 분 대용량 실시간 트래픽을 처리하는 시스템 개발해 보신 분 글로벌 라이브 서비스  B2B 서비스 개발 및 운영해 보신 분 MLOps 개발 및 운영해 보신 분 Spring framework 노하우가 있으신 분 Public cloudAWS GCP AZURE 등를 사용하여 제품 서비스를 개발 및 운영해 보신 분 Container orchestration Infrastructure as Code IaC 사용해 보신 분 영어 커뮤니케이션이 능통하신 분
 서비스의 전체적인 소프트웨어 엔지니어링Server  Mobile App 담당 신규 서비스 및 기존 서비스에 대한 서버 아키텍쳐 설계 및 개발, 컴퓨터 언어Java Javascript Python HTML Swift C 등를 한가지 이상 사용가능하신 분 효율적으로 일하는 것을 선호하시 분 NodeJS에 대한 경험 AWS환경과 익숙하신 분 JiraNotion 등의 툴로 작업관리하는데 거부감 없는 분
워트인텔리전스 개발팀  백앤드 파트 소개 백앤드 파트는 개발팀 내에 속해 있으며 프론트 데이터 파트와 함께 협업하고 있어요 백앤드 파트는 서비스 전반에 사용되는 인프라를 관리운영하고 다양한 서비스의 비지니스 로직을 개발하고 있어요 빠르고 안정적인 서비스 운영과 효율적인 개발을 목표로 일하고 있어요 더 나은 개발을 위해 코드 리뷰를 통해 논의하고 있어요함께할 업무 주력 서비스인 키워트 서비스와 기타 서비스들의 유지보수를 하고 있어요 시각화에 사용될 통계 데이터 간소화된 형태의 보고서 툴 검색서버와 연동 등 다양한 형태의 기능을 함께 만들어가요 Spring Boot를 중심으로 Redis MySQL MongoDB RabbitMQ IMDG 등과 같은 다양한 데이터베이스를 다루고 있어요 Java Kotlin Nodejs Python 다양한 언어를 사용하여 기능 개발을 하고 있어요 MSA를 구축하기 위하여 여러 기술들을 사용하고 있어요, 경력  5년 이상 성별  무관 Java Spring Boot에 대한 이해가 깊은 분 백앤드의 다양한 기술들에 대하여 거부감이 없으며 습득할 수 있으신 분 웹서비스에 대한 기본적인 흐름에 대해 이해하고 있는 분 대규모 프로젝트나 난이도 높은 업무를 다룬 프로젝트 경험 분석설계를 주도해 본 경험 Kotlin NodeJS Python을 다룰 수 있으며 웹 프레임워크를 다룰 수 있으신 분 미들웨어 솔루션에 대한 경험이 있으신 분 운영체제 네트워크에 대한 이해가 깊으신 분 RDB NoSQL MQ IMDG 분산처리에 대한 이해가 깊으신 분 디자인패턴을 실무에 적용할 수 있으신 분 가상화LXD Docker를 이해하며 서비스에 적용한 경험이 있으신 분 MSA를 구축함에 있어서 필수 요소들에 대한 이해가 깊으신 분 Serverless에 관심 있으신 분 성능 측정도구를 사용해보신 분
 관리자 페이지 구축 및 운영, Java spring Framework 개발 가능자 Mysqlmaria DB 개발 가능자 개발 경력 5년 이상 ORM 활용 개발 유경험자 Nodejs 및 Nestjs를 이용한 웹 서버 개발 경험자 AWS Naver Cloud등 클라우드 인프라 경험자 백엔드 이외의 개발 기술에도 관심이 있거나 이해가 있으신 분 커뮤니케이션이 원활하신 분
 여러 벤더의 POS 장비와 티오더 서비스와의 연동관련 개발운영 업무 티오더 서비스와 여러 모듈장비서비스와의 연동관련 Microservice 개발운영 업무 포스 연동 통합 플랫폼 개발운영 업무, 전문 학사 이상의 학력을 보유하신 분 관련 개발 경험이 2년7년이시거나 혹은 이에 상응하는 실력을 갖추신 분 Linux 환경에서 서비스 개발 및 운영 경험이 있으신 분 Nodejs 언어에 익숙하고 활용 가능하신 분 RDBMS에 대한 이해도가 있으시고 관련 개발 및 운영 경험이 있으신 분 업무 관계자와 협업을 위한 원활한 커뮤니케이션 능력을 보유하신 분 여러 벤더의 POS 장비와 연동 경험이 있으신 분 여러 IoT 및 로봇 장비 연동 경험이 있으신 분 AWS 운영 경험이 있으신 분 PythonRustTypescript 등 컴퓨터 언어에 익숙한 분 웹 서비스에 대한 이해도가 높으신 분 NoSQL Redis 엘라스틱서치 등에 대한 운영 경험이 있으신 분 Git노션슬랙 및 기타 협업 툴에 대한 이해도가 높으신 분
 Topten10mall 웹  어플리케이션 개발 및 운영 고객이 보는 회원상품주문결제 모둘 제휴몰스마트스토어무신사 eBay 등 인터페이스 및 ECommerce 공통 백앤드 개발 외부 제휴몰 API 연동 개발 java 기반의 설계 및 개발, java Spring Framework 을 이용한 개발 경험자 DB  Oracle PostgreSQL Mysql 경험자 실무사용 온라인 커머스 운영 경험자 클라우드 환경 운영 경험자 AWS 형상 관리 배포를 활용 경험자 Git Jenkins
 자사 서비스 개발 및 유지 보수 채팅서버 개발 및 유지 보수, 5년 이상 Nodejs 경력 WebSocket 혹은 socketio로 많은 사람들이 접속하는 실시간 채팅 서비스를 구현한 경험이 있는 분 pm2 경험자 Java Spring Boot 경험자 여러 국가에 걸쳐 서비스를 운영배포한 경험이 있는 분 Git 형상관리 사용 경험 협업 커뮤니케이션이 원활하신 분
 멀티로봇 제어를 위한 backend 프로그램 개발 실시간이력 데이터 관리를 위한 서버 개발수집 저장 가공 통계 분석 다수 로봇의 지속적인 정보 모니터링 로봇 이벤트 감지 시스템 개발, 컴퓨터 공학 또는 관련 학과의 학사 이상 학위 소지자 Backend 서비스 개발 및 운영 경험 3년 이상Python Javascript Java C 중 1개 이상 HTTP RESTful API MQTT 서비스 개발 및 활용 경험 전산 과목의 이해 자료구조 알고리즘 OS 데이터베이스 네트워크 팀원과의 원활한 소통 및 협업 능력 보유 멀티로봇 제어 기술 개발 경험 보유작업할당 경로계획 교통제어 등 Javascript 기반의 프론트엔드 개발 경험 실 시간 웹 서비스 개발 경험 Microservice architecture MSA 기반의 서비스 개발 경험
 고객 시스템에서 발생하는 장애나 성능 이슈를 더 쉽고 빠르게 해결하는데 도움을 주는 서비스를 개발합니다 와탭 모니터링 서비스를 더욱 안정적으로 제공할 수 있는 아키텍처를 만들어갑니다 모니터링 서비스에 필요한 데이터 상태 관리 차트 등의 핵심적인 모듈을 개발합니다, 네트워크OS파일시스템소프트웨어 개발에 대한 개괄적인 이해가 필요합니다 SaaS 서비스 개발 및 서버 아키텍처 설계 경험이 있으신 분 Netty Framework을 사용하여 Socket 기반 네트워크 프로그램 개발 경험이 있으신 분 Spring Framework 기반 애플리케이션 서버 개발 경험이 있으신 분 Spring Security  JPA 를 사용한 개발 경험이 있으신 분 데이터베이스를 사용하여 대용량 데이터 처리 경험이 있으신 분 책임감을 바탕으로 능동적이고 자율적으로 동료와 소통하며 업무를 수행하는 분 본인의 생각을 논리적으로 설명할 수 있는 분 개인의 역량을 성장 시키고자 하는 의지가 강하신 분 라이브러리 제작 또는 오픈소스에 기여하신 경험이 있으신 분 모니터링 서비스 사용 경험이 있으신 분
 무인조리트럭 애플리케이션 서버 구축     API 생성 및 관리     결제 프로세스 구현     재고 관리 시스템 구현     관리자 페이지를 위한 데이터 수집 및 모니터링 시스템 구현     확장성을 고려한 Serverless 기반의 인프라 구축     실시간 통신을 위한 SocketiohttpSocketio 서버 구축 데이터 수집을 통한 모니터링 시스템 구축     Datadog 또는 AWS QuickSight를 활용한 로그 데이터 수집 및 데이터 가공, 관련 경력 3년 이상 Nodejs 기반의 백엔드 개발 경험 MySQL과 같은 RDBMS를 활용한 정규화 및 쿼리 최적화 경험 AWS 환경에서 개발 및 운형 경험 Stripe와 같은 결제 모듈을 다뤄본 경험 NestJS를 사용한 백엔드 개발 경험 Socketio를 통한 실시간 통신 처리 경험 유닛 테스트와 CICD 경험을 보유하신 분 비지니스 로직에 맞는 서버 아키텍쳐 최적화 능력 Functional Programming OOP 등의 주요 프로그래밍 패러다임에 대한 이해 AWS Serverless API Gateway Lambda DynamoDB에 대한 이해 및 경험
 채팅 서비스 회원 API 개발 커뮤니티 서비스 회원 API 개발 회원 관련 어드민 및 백엔드 개발 OAuth 관련 연동 개발 개인정보 보안 관련 개발, Java 기반 개발 실무경력 REST API Spring Boot 기반 2년 이상 정보통신 전자전기 컴퓨터 등 전산관련 학사 이상 정보처리기사 자격증 소지자 AWS 등 클라우드 기반 개발 경력자 Python 웹 프레임워크 기반 개발 실무 경력자 DjangoFlask MySQL 및 NoSQL Redis Cassandra Elasticsearch 실무 경력 대용량 서비스 개발 및 운영
  c개발자  백엔드 개발자, C 개발자 업력 3년 이상 C 언어 기초 자료구조 알고리즘 학과 성적 B 이상 RDB에 관심 있는 사람 Graph Database에 대해 관심이 있거나 사용해본 사람 기술적인 의견 공유 및 소통에 거부감이 없는 사람 영어 소통이 어느 정도 가능한 사람 개발적인 측면에 있어 새로운 기술에 대해 관심이 많은 사람 본인이 수행한 업무를 체계적으로 문서화할 수 있는 사람 단순히 하달된 업무 처리가 아닌 해당 업무에 대한 개선 사항 도출이나 추가 로직 구상에 흥미를 가진 사람
입사하시면 경험하실 업무입니다 신규 올라케어 서비스 JAVA API 개발 병원약국 매칭 시스템 알고리즘 개발 AWS 서비스 응용 MySQL NoSQL Redis 응용 개발 Admin 관련 API 고도화 및 유지 보수 , 해당 경력 5년 이상이신 분 일반 고객 대상으로 운영된 서비스 개발 경험이 있으신 분 Spring Framework JAVA 기반 백엔드 서비스 개발에 능숙하신 분 RDBMS NoSQL에 대한 이해도가 높으신 분 REST API 설계 및 개발 경험이 있으신 분 백엔드 서버 아키텍쳐 설계 경험이 있으신 분 PL 및 그에 준하는 프로젝트 관리자 경험이 있으신 분 DevOps 경험이 있으신 분 서비스에 대한 DB 모델링 경험이 있으신 분
 최고의 금융 경험을 제공하기 위한 제품 사용여정을 개발하고 개선해요 Containerized 환경에서 Microservice 아키텍처로 개발 및 서비스를 해요 100 AWS 클라우드 환경에서 다양한 서비스를 활용하여 금융 아키텍처의 기준을 만들어요 엄격한 정확성 및 확장성이 요구되는 제품 기능들에 대해 구축 테스트 배포까지를 담당해요 누구도 범접할 수 없는 신용평가 시스템 개발을 위한 Business Data Lake를 구축해요, Web FrameworkDjango Flask FastAPI 등를 이용해서 Web Application 개발운영을 5년 이상 해본 분 RDBMS 및 Transaction에 대한 이해도가 있으신 분 REST API 디자인에 대한 좋은 직관이 있으신 분 유저가 겪는 문제점을 찾고 기술로 해결하는데 관심 있는 분 AWS Azure GCP 등과 같은 클라우드 환경에서 개발 경험이 있으신 분 Cache MQ gRPC NoSql 시스템을 이용하여 대용량 트래픽에 대한 성능 개선 경험을 보유하신 분 Microservice 아키텍처를 효율적으로 운영해본 경험이 있으신 분 Docker Terraform 또는 CircleCI와 같은 DevOps 중심 기술 사용 경험이 있으신 분 TDD 방법론을 이해하고 이를 기반한 개발 경험을 보유하신 분 금융핀테크 시스템 개발 경험이 있으신 분
 푸딩 서비스웹 및 모바일 앱 위한 API 서버 개발 및 시스템을 관리합니다 향후 빅데이터 분석 시스템 또는 PaaS 시스템 개발 업무로 전환이 가능합니다, 웹 어플리케이션 서비스 개발 및 운영 경력이 5년차 이상 또는 이에 준하는 역량을 보유한 분  Nodejs 환경에서 RESTful API 서버 개발이 능숙한 분 Typescript  도메인 모델과 비즈니스 요구사항 기반으로 데이터베이스 모델 설계 능숙한 분 자기 주도적 학습과 성장의 프로세스가 내재화 되신 분  자도메인 업무에 대한 존중과 협업에 어려움이 없으신 분  Nestjs Loopbackjs 등 Nodejs 서비스 프레임워크 경험 AWS ECS RDS 등 클라우드 환경에서 서비스 설계 및 개발 경험 AWS Glue Spark 등 데이터 분석 머신러닝 개발 경험  Kubernetes Kafka 등 MSA 환경에서 서비스 설계 및 개발 경험  오픈소스 웹 CMS 시스템 Ecommerce 시스템 경험 
영상을 수집하고 관리하는 플랫폼을 개발합니다 수집 모듈 개발     데이터 소스 즉 고객의 CCTV 영상을 높은 신뢰도로 수집하는 서비스 모듈을 개발합니다 모니터링 고도화     데이터 소스와 영상 수집 서비스의 상태를 정확하게 모니터링할 수 있는 시스템을 고도화합니다 사용자 인터페이스 개발     관리자들이 영상 수집에 필요한 정보를 관리하고 상태를 확인할 수 있는 사용자 인터페이스어드민 서비스를 개발합니다 얻을 수 있는 가치 하루에 1만 시간 이상의 대규모의 영상을 수집하는 missioncritical한 시스템을 fault tolerance내결함성과 scalability확장성을 갖춘 형태로 개발할 수 있습니다 영상 수집 시스템과 다양한 외부 제품들의 인터페이스를 연동해볼 수 있습니다 엔지니어들을 위한 로우레벨부터 고객 관리 매니저들을 위한 하이레벨까지 다양한 수준의 사용자 인터페이스를 설계해볼 수 있습니다 Tech Stack AWS를 활용한 클라우드 인프라 환경 Ubuntu 및 Windows에서 작동하는 Python 기반의 영상 수집 서비스httpsstackshareiomayivideocollectsystem, 2년 이상의 소프트웨어 개발 경험 외부 SDK 및 API 연동 경험 대용량 미디어 처리 경험 서비스 아키텍처에 대한 이해 및 설계 경험 Datadog New Relic 등의 모니터링 서비스 사용 경험
 데이터 웨어하우스에서 대규모 데이터를 불러오고 이를 가공하여 저장하는 ETL 파이프라인을 고도화합니다 대규모 데이터를 효율적으로 전달하는 API를 구현합니다 더 안정적이고 확장성 있는 제품을 구현하기 위해 테스트 방법론을 적용합니다 얻을 수 있는 가치 하루에 수백만 건의 오프라인 공간에서 발생하는 이벤트를 처리하며 내결함성fault tolerance과 확장성scalability을 갖춘 서비스를 개발할 수 있습니다 다양한 소스에서 이벤트가 수집되는 만큼 이벤트의 양 뿐만 아니라 종류도 많습니다 이를 확장 가능한 방법으로 다룰 수 있습니다 초기 프로토타입의 한계와 이를 극복하기 위해 새로운 시스템을 설계하는 과정을 동시에 경험하실 수 있습니다  , 1년 이상의 백엔드 경험 또는 그에 준하는 경험 Django FastAPI Spring 등의 웹 프레임워크를 사용한 경험 높은 품질의 서비스를 지향하며 팀의 비즈니스적 목표를 실현할 수 있으신 분 SQL 쿼리 튜닝 등 데이터베이스 성능 향상 경험 ETL 파이프라인을 설계해 본 경험 AWS 등의 클라우드 서비스 사용 경험
 신규 프로덕트 개발   1 Restful API 개발   2 서비스 아키텍처 개발 및 개선   3 CloudAWS를 이용한 인프라 운영, 경력 프레임워크를 사용해 개발한 경력 2년 이상 혹은 그에 준하는 경력 Nodejs를 이용한 웹서비스 및 API서버 개발 능력 프로그래머라는 직종에 대하여 언제나 즐기고 자부심을 가지는 분 Nodejs 개발 경험 혹은 지식 보유자 관련 분야 경력 2년 이상 클라우드 서비스 특히 AWS 사용 경험 형상관리 도구 사용 경험자GIT
신규 프로덕트 개발    Restful API 개발    서비스 아키텍처 개발     및 개선    CloudAWS를 이용한     인프라 운영,경력  무관학력  무관병역특례 대상자보충역 산업기능요원Nodejs 개발 경험 혹은 지식 보유자클라우드 서비스 특히 AWS 사용 경험형상관리 도구 사용 경험자GIT
a 멀티 클라우드 빌링 시스템 개발 멀티 클라우드의 빌링 및 정산 자동화를 위한 시스템 개발b 고객 관리용 CRM 시스템 개발 리셀러와 회원의 고객관리 시스템 개발 고객 서비스 업무 처리 자동화 시스템 개발c 사내 ERP 시스템 개발 자체 개발된 전자 결재나 회계 처리 사원관리 등 ERP 시스템 개발 및 유지보수 외부 그룹웨어나 협업툴과의 연동 시스템 개발 및 유지보수개발 환경 Main  NET C MSSQL Frontend HTML javascript CSS Bootstrap jQuery 등 Bankend NET C ASP NET MVC PHP Python 등 DBMS MSSQL MySQL 개발환경 Visual Studio, 경력 신입  경력 2년 이상해당 분야 Fontend  Backend 개발 관련 언어의 지식 및 사용 경험 NET C MSSQL MySQL Visual Studio 활용 능력 Key 플레이어보다는 Team 플레이어 지향적 오픈 마인드 제출된 서류에 허위 기재 사실이 있을 경우 채용이 취소 될 수 있습니다 클라우드 빌링 시스템 개발 경험자 AWS KT Cloud MS Azure IBM Cloud 등 클라우드 인프라 경험자 AWS Azure GCP 자격증 보유자 웹 Frontend 개발 경험자 및 컨테이너Docker 등 기반 개발 경험자
 퍼블릭 클라우드 및 온프레미스 환경에 위치한 신규 서버 환경을 구축 및 기존 환경의 유지보수를 합니다 쿠버네티스 기반 환경을 구축하고 운영관리합니다 서비스 모니터링을 설정하고 로깅 및 알람 구성을 고도화 합니다 좋은 OSS를 발견한다면 자사 서비스 고도화에 이용할 수 있을지 고민합니다 자사 서비스의 테스트빌드배포 환경을 개선하고 프로세스를 자동화하여 개발 생산성을 높입니다 CICD MLOps, 백엔드 개발 경험 6개월 이상 있으신 분 Container를 이용하여 어플리케이션을 개발하거나 환경을 구축한 경험이 있으신 분 퍼블릭 클라우드 기반 환경 구축 및 운영 경험이 있으신 분을 찾습니다 네트워크에 관한 기초지식이 있는 분 Kubernetes 기반의 서비스 운영 경험이 있으시다면 더욱 좋습니다 onpremises 환경에서의 서비스 운영 경험이 있으시다면 더욱 좋습니다 로깅 및 모니터링 환경 구축 경험이 있으시다면 더욱 좋습니다
 백엔드 서버의 비즈니스 로직과 API 엔드포인트를 개발합니다 MySQL을 이용하여 데이터베이스를 디자인하고 개발합니다 블록체인 서버와 통신하여 정보를 읽거나 저장합니다, 5년 이상의 백엔드 개발 경험 NodeJS Redis MySQL 기반의 능숙한 개발 AWS 사용 경험 Linux 환경에 친숙 빠르게 변화 및 추가되는 기능을 안정적으로 개발 및 운영 테스트 코드 작성 TDD 퍼포먼스 향상 및 관리 기획자 및 프론트 개발자와 협업 블록체인에 대한 이해 개발 경험 Intermediate 레벨의 영어로 커뮤니케이션 가능
 칠로엔 서비스의 안정적인 운영을 위한 백엔드 시스템을 설계하고 구축 및 운영 합니다 서비스 운영에 필요한 RESTful API 서버를 설계하고 구축 및 운영 합니다, 2년 이상의 서버 개발 경력을 갖고 계시거나 그에 준하는 역량이 있으신 분 계층화 아키텍처Layered Architecture를 프로젝트에서 사용한 경험이 있으신 분 Typescript 개발 경력 최소 2년 이상 또는 그에 준하는 역량 보유 RDBMS NoSQLMongoDB Redis에 대한 설계개발 경험이 있으신 분 Nestjs  Expressjs framework 경험 및 해당 생태계에 대한 이해가 있는 분 Linux의 기본적인 명령어들을 사용할 수 있고 EC2를 활용해 서버 애플리케이션을 배포할 수 있으신 분 웹 서비스의 일반적인 아키텍쳐 및 RESTful API에 대한 이해가 있으신 분 Computer Science 지식에 대한 깊은 이해가 있는 분 Jira Confluence Slack 등의 협업 툴 사용 경험 스타트업 및 애자일 업무방식에 대한 경험을 보유하신 분 더 나은 설계를 위해 고민하고 해결책을 제시하여 더 나은 구조로 프로덕트를 개선해본 경험이 있으신 분 테스트 자동화 및 테스트 코드 작성 경험이 있으신 분 Typescriptbased ORMTypeORM PrismaORM 등을 사용해 본 적이 있으신 분 클린 코드를 지향하시는 분 반복적인 수동 작업을 자동화해본 경험이 있으신 분 비즈니스를 이해하는데 많은 노력을 기울이시는 분
 빅데이터 인프라 설계구축운영 오픈소스 리서치  아키텍처 테스트 운영체계Linux OS 어드민튜닝, 경력  3년 이상 운영체제Linux 기술 지식보유 RDBMSOracle Mysql mariaDB etc 활용 기술 보유 네트워크아키텍처 데이터통신 기본 지식 보유 ITComputer 아키텍처 기본 지식 보유 Hadoop 및 Hadoop Eco 활용 가능자 hdfs Spark Hive Presto ZookeeperYarn 등 System Engineer 경력 3년 이상 프로그래밍 개발 경험 Java Python 등 Technical architect 수행 경력
